image_id,target
isic_0022882_1.jpg,malignant
isic_0032603_2.jpg,malignant
isic_0067804_1.jpg,malignant
isic_0030502_0.jpg,benign
isic_0062234_4.jpg,malignant
isic_0034068_2.jpg,malignant
isic_2688303_0.jpg,benign
isic_0032658_0.jpg,benign
isic_1047011_2.jpg,malignant
isic_7038742_0.jpg,benign
isic_0021953_0.jpg,benign
isic_0062935_0.jpg,malignant
isic_1372928_2.jpg,malignant
isic_0024233_1.jpg,malignant
isic_6870208_0.jpg,benign
isic_8233814_4.jpg,malignant
isic_0028276_0.jpg,benign
isic_0014422_2.jpg,malignant
isic_0036286_0.jpg,malignant
isic_0024086_1.jpg,malignant
isic_0022460_4.jpg,malignant
isic_0060883_3.jpg,malignant
isic_0059669_0.jpg,malignant
isic_6422187_0.jpg,benign
isic_0033623_0.jpg,benign
isic_6287803_0.jpg,benign
isic_1748818_0.jpg,benign
isic_0035879_0.jpg,benign
isic_6305230_0.jpg,benign
isic_0029808_0.jpg,benign
isic_0036194_0.jpg,benign
isic_2160145_0.jpg,benign
isic_0023482_3.jpg,malignant
isic_2447578_3.jpg,malignant
isic_0013618_2.jpg,malignant
isic_0597158_0.jpg,benign
isic_0031670_2.jpg,malignant
isic_2661646_0.jpg,benign
isic_1706318_0.jpg,benign
isic_0014800_4.jpg,malignant
isic_5497851_0.jpg,benign
isic_4980656_2.jpg,malignant
isic_0010912_4.jpg,malignant
isic_0061446_1.jpg,malignant
isic_0031978_0.jpg,benign
isic_0023277_3.jpg,malignant
isic_0012476_4.jpg,malignant
isic_0064448_4.jpg,malignant
isic_0023502_3.jpg,malignant
isic_6090497_4.jpg,malignant
isic_0021413_0.jpg,benign
isic_4732712_3.jpg,malignant
isic_0867503_0.jpg,benign
isic_0032313_0.jpg,malignant
isic_0116640_4.jpg,malignant
isic_0027243_0.jpg,benign
isic_0028874_0.jpg,benign
isic_0036223_0.jpg,benign
isic_0033962_2.jpg,malignant
isic_0036269_3.jpg,malignant
isic_0033813_3.jpg,malignant
isic_0055337_2.jpg,malignant
isic_2996791_0.jpg,benign
isic_3766341_0.jpg,benign
isic_0031968_0.jpg,benign
isic_0019313_0.jpg,benign
isic_5744192_0.jpg,benign
isic_0014349_0.jpg,malignant
isic_0014287_0.jpg,malignant
isic_0064633_3.jpg,malignant
isic_4973809_0.jpg,benign
isic_0015046_3.jpg,malignant
isic_0032466_3.jpg,malignant
isic_0010143_1.jpg,malignant
isic_4072730_0.jpg,benign
isic_0015314_4.jpg,malignant
isic_0023525_3.jpg,malignant
isic_3222130_4.jpg,malignant
isic_2296151_0.jpg,benign
isic_5164045_0.jpg,benign
isic_3470672_0.jpg,benign
isic_5055871_0.jpg,benign
isic_2969502_0.jpg,benign
isic_0242571_0.jpg,benign
isic_8841175_3.jpg,malignant
isic_0071012_1.jpg,malignant
isic_0055024_1.jpg,malignant
isic_0067986_0.jpg,benign
isic_2449919_0.jpg,benign
isic_6374267_0.jpg,benign
isic_0061067_3.jpg,malignant
isic_0062158_0.jpg,malignant
isic_0753491_0.jpg,benign
isic_0026547_0.jpg,benign
isic_5039396_0.jpg,benign
isic_0035923_4.jpg,malignant
isic_0423788_0.jpg,benign
isic_0025589_2.jpg,malignant
isic_1626069_0.jpg,benign
isic_4391043_0.jpg,benign
isic_3317982_0.jpg,benign
isic_4242504_0.jpg,benign
isic_0055810_2.jpg,malignant
isic_0016127_4.jpg,malignant
isic_0030567_0.jpg,benign
isic_5541028_0.jpg,benign
isic_0069051_0.jpg,benign
isic_0229265_0.jpg,benign
isic_0058177_0.jpg,malignant
isic_0000040_4.jpg,malignant
isic_4969660_0.jpg,benign
isic_0035986_4.jpg,malignant
isic_0674219_0.jpg,benign
isic_3114708_0.jpg,benign
isic_0483649_0.jpg,benign
isic_0021216_2.jpg,malignant
isic_1995882_0.jpg,benign
isic_0022382_3.jpg,malignant
isic_1993128_0.jpg,benign
isic_3820533_0.jpg,benign
isic_2031479_1.jpg,malignant
isic_0010148_0.jpg,malignant
isic_0022898_4.jpg,malignant
isic_2684745_0.jpg,benign
isic_0032149_4.jpg,malignant
isic_1116483_3.jpg,malignant
isic_0021408_4.jpg,malignant
isic_0014736_1.jpg,malignant
isic_0023115_2.jpg,malignant
isic_0072866_0.jpg,benign
isic_0058791_2.jpg,malignant
isic_0357905_0.jpg,benign
isic_6368163_0.jpg,benign
isic_0066876_0.jpg,benign
isic_0063181_4.jpg,malignant
isic_4423812_0.jpg,benign
isic_0010417_3.jpg,malignant
isic_5996300_0.jpg,benign
isic_3331737_1.jpg,malignant
isic_0021015_0.jpg,malignant
isic_5332306_0.jpg,benign
isic_1251364_0.jpg,benign
isic_0053824_4.jpg,malignant
isic_0025635_0.jpg,benign
isic_0032724_0.jpg,malignant
isic_5265488_0.jpg,benign
isic_0022209_0.jpg,benign
isic_0023496_4.jpg,malignant
isic_0023806_2.jpg,malignant
isic_5642824_4.jpg,malignant
isic_0056346_3.jpg,malignant
isic_5857954_0.jpg,benign
isic_0022398_0.jpg,malignant
isic_0025843_0.jpg,benign
isic_0060897_1.jpg,malignant
isic_0000513_2.jpg,malignant
isic_0025162_0.jpg,benign
isic_0022901_0.jpg,malignant
isic_0055720_4.jpg,malignant
isic_0030293_0.jpg,benign
isic_4768021_0.jpg,benign
isic_0072078_3.jpg,malignant
isic_0011463_3.jpg,malignant
isic_4253348_0.jpg,benign
isic_0014519_4.jpg,malignant
isic_0662911_0.jpg,benign
isic_0021847_0.jpg,malignant
isic_0062954_2.jpg,malignant
isic_6090497_3.jpg,malignant
isic_5922931_0.jpg,benign
isic_0072353_1.jpg,malignant
isic_4754859_0.jpg,benign
isic_0025129_0.jpg,benign
isic_2571614_0.jpg,benign
isic_0029945_0.jpg,benign
isic_0031858_0.jpg,benign
isic_6176607_0.jpg,benign
isic_5854552_0.jpg,benign
isic_7796132_0.jpg,malignant
isic_0064563_1.jpg,malignant
isic_0067448_0.jpg,benign
isic_0927960_0.jpg,benign
isic_0023787_1.jpg,malignant
isic_0063164_3.jpg,malignant
isic_0030129_0.jpg,malignant
isic_5399929_0.jpg,benign
isic_4844741_0.jpg,benign
isic_0032597_1.jpg,malignant
isic_7085235_1.jpg,malignant
isic_3992223_0.jpg,benign
isic_6443772_0.jpg,benign
isic_2988939_0.jpg,benign
isic_1776777_3.jpg,malignant
isic_0012064_2.jpg,malignant
isic_0019628_3.jpg,malignant
isic_0059457_0.jpg,benign
isic_0032072_0.jpg,malignant
isic_0032537_1.jpg,malignant
isic_1484659_4.jpg,malignant
isic_6489993_0.jpg,benign
isic_0024032_3.jpg,malignant
isic_1541716_0.jpg,benign
isic_1083466_0.jpg,benign
isic_0067845_2.jpg,malignant
isic_0010729_1.jpg,malignant
isic_0064498_1.jpg,malignant
isic_0010364_2.jpg,malignant
isic_2537598_0.jpg,benign
isic_0030476_0.jpg,benign
isic_0022426_0.jpg,benign
isic_2699903_0.jpg,benign
isic_0690734_0.jpg,benign
isic_0026334_0.jpg,benign
isic_6018782_0.jpg,benign
isic_2953742_0.jpg,benign
isic_0032968_3.jpg,malignant
isic_0013987_2.jpg,malignant
isic_0021973_2.jpg,malignant
isic_0651512_0.jpg,benign
isic_4634800_0.jpg,benign
isic_0036250_0.jpg,benign
isic_0062680_0.jpg,malignant
isic_3651451_0.jpg,benign
isic_0023531_3.jpg,malignant
isic_4163686_4.jpg,malignant
isic_5225928_0.jpg,benign
isic_5993901_0.jpg,benign
isic_2689912_0.jpg,benign
isic_4840770_0.jpg,benign
isic_3010681_0.jpg,benign
isic_0022070_3.jpg,malignant
isic_0027564_0.jpg,benign
isic_0032025_0.jpg,benign
isic_2015293_0.jpg,benign
isic_0014205_4.jpg,malignant
isic_0012137_1.jpg,malignant
isic_1219783_0.jpg,benign
isic_0035020_0.jpg,benign
isic_0057147_2.jpg,malignant
isic_6541615_4.jpg,malignant
isic_5396264_0.jpg,benign
isic_0013262_3.jpg,malignant
isic_6498256_0.jpg,benign
isic_0065245_0.jpg,benign
isic_4132022_0.jpg,benign
isic_0934223_0.jpg,benign
isic_0059219_1.jpg,malignant
isic_0027715_0.jpg,benign
isic_9317483_2.jpg,malignant
isic_0010380_1.jpg,malignant
isic_0053896_0.jpg,benign
isic_0028639_0.jpg,benign
isic_0011125_3.jpg,malignant
isic_0141408_0.jpg,benign
isic_3695494_0.jpg,benign
isic_0023377_1.jpg,malignant
isic_1864096_4.jpg,malignant
isic_0027271_0.jpg,benign
isic_4007918_0.jpg,benign
isic_0046681_3.jpg,malignant
isic_0067905_4.jpg,malignant
isic_0033055_1.jpg,malignant
isic_0035854_1.jpg,malignant
isic_0010978_0.jpg,malignant
isic_0015961_0.jpg,benign
isic_1412843_2.jpg,malignant
isic_0888084_0.jpg,benign
isic_0065057_0.jpg,malignant
isic_2264768_0.jpg,benign
isic_0011490_3.jpg,malignant
isic_0022061_0.jpg,benign
isic_8172964_1.jpg,malignant
isic_2075596_0.jpg,benign
isic_1962061_0.jpg,benign
isic_0031957_2.jpg,malignant
isic_0022964_0.jpg,malignant
isic_0022216_0.jpg,benign
isic_6602939_0.jpg,benign
isic_5841182_0.jpg,benign
isic_0031036_0.jpg,benign
isic_0070756_1.jpg,malignant
isic_6127167_0.jpg,benign
isic_0015141_1.jpg,malignant
isic_0035920_4.jpg,malignant
isic_0046729_0.jpg,benign
isic_0032072_3.jpg,malignant
isic_6270346_0.jpg,benign
isic_6760120_0.jpg,benign
isic_0020491_1.jpg,malignant
isic_6471282_0.jpg,malignant
isic_0022951_4.jpg,malignant
isic_5569726_0.jpg,benign
isic_0060502_2.jpg,malignant
isic_0068993_3.jpg,malignant
isic_5166798_3.jpg,malignant
isic_6340616_2.jpg,malignant
isic_5136370_0.jpg,benign
isic_3839985_1.jpg,malignant
isic_0057609_4.jpg,malignant
isic_0070940_0.jpg,malignant
isic_0057634_1.jpg,malignant
isic_5874357_0.jpg,benign
isic_0033980_0.jpg,malignant
isic_6354194_0.jpg,benign
isic_0013730_0.jpg,malignant
isic_0022088_2.jpg,malignant
isic_4727718_0.jpg,benign
isic_3781062_0.jpg,benign
isic_0011135_4.jpg,malignant
isic_0071342_4.jpg,malignant
isic_0031746_1.jpg,malignant
isic_0055246_3.jpg,malignant
isic_0029241_4.jpg,malignant
isic_5422123_0.jpg,benign
isic_0023159_0.jpg,benign
isic_0000150_4.jpg,malignant
isic_0981639_0.jpg,malignant
isic_0333091_0.jpg,malignant
isic_0033110_0.jpg,benign
isic_0059810_3.jpg,malignant
isic_5950041_0.jpg,benign
isic_0022418_2.jpg,malignant
isic_0058331_0.jpg,malignant
isic_1610047_1.jpg,malignant
isic_2954541_0.jpg,benign
isic_2468476_3.jpg,malignant
isic_0069929_0.jpg,malignant
isic_6251647_0.jpg,benign
isic_0504165_2.jpg,malignant
isic_0066156_1.jpg,malignant
isic_1359156_0.jpg,benign
isic_2671817_0.jpg,benign
isic_0022624_1.jpg,malignant
isic_0062596_2.jpg,malignant
isic_0010514_2.jpg,malignant
isic_0010993_0.jpg,malignant
isic_6973830_0.jpg,benign
isic_2025941_0.jpg,benign
isic_0062515_0.jpg,malignant
isic_0023011_0.jpg,malignant
isic_0023115_3.jpg,malignant
isic_4072976_0.jpg,benign
isic_1957989_0.jpg,benign
isic_0065521_0.jpg,malignant
isic_0072440_2.jpg,malignant
isic_0067109_3.jpg,malignant
isic_0000167_4.jpg,malignant
isic_3611638_0.jpg,benign
isic_0068012_2.jpg,malignant
isic_0027654_0.jpg,benign
isic_0022253_0.jpg,malignant
isic_8040024_1.jpg,malignant
isic_6347764_0.jpg,benign
isic_0012099_2.jpg,malignant
isic_4385152_0.jpg,benign
isic_0013062_1.jpg,malignant
isic_6203774_0.jpg,benign
isic_0031621_0.jpg,benign
isic_0056860_0.jpg,malignant
isic_0021187_2.jpg,malignant
isic_5046055_0.jpg,benign
isic_7040375_0.jpg,benign
isic_4431773_0.jpg,benign
isic_0021800_4.jpg,malignant
isic_0026868_1.jpg,malignant
isic_0022803_2.jpg,malignant
isic_6366192_0.jpg,benign
isic_0060248_1.jpg,malignant
isic_0024700_3.jpg,malignant
isic_0061300_3.jpg,malignant
isic_1111109_0.jpg,benign
isic_5901919_0.jpg,benign
isic_0060397_3.jpg,malignant
isic_7075474_4.jpg,malignant
isic_0060431_1.jpg,malignant
isic_5271496_0.jpg,benign
isic_3024326_0.jpg,benign
isic_0035845_1.jpg,malignant
isic_0789191_0.jpg,malignant
isic_0023375_4.jpg,malignant
isic_0035732_4.jpg,malignant
isic_1077735_1.jpg,malignant
isic_0060764_2.jpg,malignant
isic_0023033_1.jpg,malignant
isic_0697951_0.jpg,benign
isic_0020548_0.jpg,benign
isic_2717192_0.jpg,malignant
isic_1485969_0.jpg,benign
isic_0034065_3.jpg,malignant
isic_5822747_0.jpg,benign
isic_0056819_2.jpg,malignant
isic_0021439_0.jpg,malignant
isic_1507583_0.jpg,benign
isic_3617693_0.jpg,benign
isic_0015356_3.jpg,malignant
isic_0066362_0.jpg,benign
isic_0022254_2.jpg,malignant
isic_3707770_0.jpg,benign
isic_0072179_0.jpg,benign
isic_0025889_0.jpg,benign
isic_0588796_0.jpg,benign
isic_0012057_0.jpg,malignant
isic_0023776_1.jpg,malignant
isic_0027407_0.jpg,malignant
isic_3598192_0.jpg,malignant
isic_0062115_1.jpg,malignant
isic_0036117_3.jpg,malignant
isic_0054027_0.jpg,benign
isic_2779787_0.jpg,benign
isic_3156486_0.jpg,benign
isic_0058127_3.jpg,malignant
isic_1384331_0.jpg,benign
isic_0068460_3.jpg,malignant
isic_0571058_0.jpg,benign
isic_1475867_0.jpg,benign
isic_0032219_3.jpg,malignant
isic_0021855_3.jpg,malignant
isic_7064987_0.jpg,benign
isic_6045131_0.jpg,benign
isic_0034414_0.jpg,benign
isic_0022908_0.jpg,malignant
isic_0062359_3.jpg,malignant
isic_0025632_0.jpg,benign
isic_1588382_0.jpg,benign
isic_3963183_0.jpg,malignant
isic_9379115_0.jpg,malignant
isic_0012914_4.jpg,malignant
isic_0034587_0.jpg,benign
isic_5070894_0.jpg,benign
isic_0026470_0.jpg,benign
isic_0059436_0.jpg,benign
isic_0596607_0.jpg,benign
isic_0023789_0.jpg,benign
isic_0064033_0.jpg,malignant
isic_0056072_3.jpg,malignant
isic_0046305_4.jpg,malignant
isic_0030575_4.jpg,malignant
isic_0032294_0.jpg,benign
isic_0034463_0.jpg,benign
isic_0069569_0.jpg,benign
isic_4408559_0.jpg,malignant
isic_0026113_1.jpg,malignant
isic_6874310_0.jpg,benign
isic_0552442_0.jpg,benign
isic_0025891_2.jpg,malignant
isic_2074396_0.jpg,benign
isic_0028410_4.jpg,malignant
isic_0026111_0.jpg,benign
isic_7011753_0.jpg,benign
isic_0021731_0.jpg,benign
isic_0070538_0.jpg,benign
isic_0031538_0.jpg,benign
isic_0027252_0.jpg,benign
isic_0032847_1.jpg,malignant
isic_0022990_0.jpg,benign
isic_0063394_4.jpg,malignant
isic_0021150_0.jpg,malignant
isic_0061971_0.jpg,malignant
isic_0067614_1.jpg,malignant
isic_6968124_0.jpg,benign
isic_1922084_0.jpg,benign
isic_3138599_0.jpg,benign
isic_0009927_4.jpg,malignant
isic_0029966_0.jpg,benign
isic_5802836_0.jpg,benign
isic_2151178_0.jpg,benign
isic_2901951_0.jpg,benign
isic_0013623_1.jpg,malignant
isic_5821293_0.jpg,benign
isic_0023594_4.jpg,malignant
isic_3426413_0.jpg,benign
isic_0014476_3.jpg,malignant
isic_4943234_0.jpg,benign
isic_0027805_0.jpg,benign
isic_0046932_0.jpg,malignant
isic_1722494_0.jpg,benign
isic_9000234_2.jpg,malignant
isic_0035550_0.jpg,malignant
isic_0000420_2.jpg,malignant
isic_1437974_0.jpg,benign
isic_6126620_0.jpg,benign
isic_0032193_0.jpg,benign
isic_0244240_0.jpg,benign
isic_0013769_1.jpg,malignant
isic_0055690_3.jpg,malignant
isic_5798331_0.jpg,benign
isic_0030692_0.jpg,benign
isic_0059892_2.jpg,malignant
isic_1395443_0.jpg,benign
isic_0035894_1.jpg,malignant
isic_0024653_0.jpg,benign
isic_2513018_3.jpg,malignant
isic_0015490_0.jpg,benign
isic_0022719_0.jpg,benign
isic_0022521_0.jpg,benign
isic_4804158_0.jpg,benign
isic_4597598_0.jpg,benign
isic_1112864_4.jpg,malignant
isic_0064152_1.jpg,malignant
isic_0057556_4.jpg,malignant
isic_0055359_0.jpg,malignant
isic_6971606_4.jpg,malignant
isic_4172789_4.jpg,malignant
isic_0024275_2.jpg,malignant
isic_0017483_3.jpg,malignant
isic_0028835_0.jpg,benign
isic_2055859_0.jpg,benign
isic_5199342_0.jpg,benign
isic_3875681_0.jpg,benign
isic_0022490_3.jpg,malignant
isic_0033473_0.jpg,malignant
isic_4719620_0.jpg,benign
isic_0070248_4.jpg,malignant
isic_5300774_0.jpg,benign
isic_0015499_0.jpg,benign
isic_0010251_2.jpg,malignant
isic_5864088_2.jpg,malignant
isic_0026115_3.jpg,malignant
isic_0026649_0.jpg,benign
isic_0023197_4.jpg,malignant
isic_0401425_0.jpg,benign
isic_2358454_0.jpg,malignant
isic_0021851_3.jpg,malignant
isic_4390968_0.jpg,benign
isic_0011012_3.jpg,malignant
isic_0566804_0.jpg,benign
isic_0517121_0.jpg,benign
isic_0055563_2.jpg,malignant
isic_0535654_0.jpg,benign
isic_3505915_0.jpg,benign
isic_0059512_0.jpg,malignant
isic_3471170_4.jpg,malignant
isic_0064909_0.jpg,malignant
isic_0027919_0.jpg,benign
isic_0027988_0.jpg,benign
isic_5086718_2.jpg,malignant
isic_0028228_4.jpg,malignant
isic_0057545_4.jpg,malignant
isic_0058863_2.jpg,malignant
isic_0028159_0.jpg,benign
isic_0069093_0.jpg,malignant
isic_5874970_0.jpg,benign
isic_6553389_0.jpg,benign
isic_0033416_4.jpg,malignant
isic_0034560_0.jpg,benign
isic_0601576_0.jpg,benign
isic_0064927_3.jpg,malignant
isic_0031067_0.jpg,benign
isic_4341135_0.jpg,benign
isic_0022995_3.jpg,malignant
isic_0024587_0.jpg,benign
isic_2962034_0.jpg,benign
isic_0001124_1.jpg,malignant
isic_0068048_0.jpg,malignant
isic_4881109_0.jpg,benign
isic_5496602_0.jpg,benign
isic_9596721_1.jpg,malignant
isic_0058827_0.jpg,benign
isic_0034468_0.jpg,benign
isic_0016052_0.jpg,benign
isic_9765735_2.jpg,malignant
isic_0023776_0.jpg,malignant
isic_5010212_2.jpg,malignant
isic_0029493_0.jpg,benign
isic_3043475_0.jpg,benign
isic_0058237_0.jpg,malignant
isic_0021066_3.jpg,malignant
isic_4535125_0.jpg,benign
isic_0014163_3.jpg,malignant
isic_4182862_0.jpg,benign
isic_0028271_0.jpg,benign
isic_0024918_4.jpg,malignant
isic_0023012_3.jpg,malignant
isic_1726410_0.jpg,benign
isic_2932418_0.jpg,benign
isic_0068886_4.jpg,malignant
isic_1267793_0.jpg,benign
isic_0026565_0.jpg,benign
isic_5989162_4.jpg,malignant
isic_0022993_4.jpg,malignant
isic_6795790_0.jpg,benign
isic_0033377_4.jpg,malignant
isic_0023051_0.jpg,malignant
isic_0021850_2.jpg,malignant
isic_0054287_1.jpg,malignant
isic_0064669_0.jpg,benign
isic_0032781_0.jpg,benign
isic_0022899_4.jpg,malignant
isic_3503289_0.jpg,benign
isic_5329118_0.jpg,benign
isic_0063895_0.jpg,benign
isic_0063470_4.jpg,malignant
isic_2722940_0.jpg,benign
isic_0014024_4.jpg,malignant
isic_0023255_0.jpg,benign
isic_3666865_0.jpg,malignant
isic_3804099_2.jpg,malignant
isic_5867911_2.jpg,malignant
isic_0011698_4.jpg,malignant
isic_0014390_1.jpg,malignant
isic_0012427_1.jpg,malignant
isic_8544566_3.jpg,malignant
isic_0031046_0.jpg,benign
isic_0014255_0.jpg,malignant
isic_0027885_0.jpg,benign
isic_1265653_0.jpg,benign
isic_4652973_1.jpg,malignant
isic_0021302_1.jpg,malignant
isic_0028441_0.jpg,benign
isic_0022939_0.jpg,benign
isic_0014129_2.jpg,malignant
isic_0012326_1.jpg,malignant
isic_5238536_0.jpg,benign
isic_0034828_0.jpg,benign
isic_0053824_1.jpg,malignant
isic_0029295_0.jpg,benign
isic_9286292_4.jpg,malignant
isic_1382763_0.jpg,benign
isic_0060111_0.jpg,benign
isic_6035908_0.jpg,benign
isic_0022868_0.jpg,benign
isic_0839675_0.jpg,benign
isic_0067431_0.jpg,benign
isic_4555461_0.jpg,benign
isic_2186382_0.jpg,benign
isic_0056901_0.jpg,malignant
isic_0059836_4.jpg,malignant
isic_1605945_2.jpg,malignant
isic_0391767_0.jpg,benign
isic_6427430_2.jpg,malignant
isic_8281208_2.jpg,malignant
isic_3176752_0.jpg,benign
isic_0060648_0.jpg,malignant
isic_0062200_0.jpg,benign
isic_0046441_2.jpg,malignant
isic_6511816_0.jpg,benign
isic_0033584_0.jpg,benign
isic_0060431_0.jpg,malignant
isic_6550650_0.jpg,benign
isic_1328488_0.jpg,benign
isic_0012064_4.jpg,malignant
isic_0022910_0.jpg,malignant
isic_3592856_0.jpg,benign
isic_0013156_1.jpg,malignant
isic_0071944_3.jpg,malignant
isic_4055833_0.jpg,benign
isic_0034429_0.jpg,benign
isic_1969199_0.jpg,benign
isic_4496559_0.jpg,benign
isic_4745475_0.jpg,benign
isic_0029686_0.jpg,benign
isic_0069068_0.jpg,malignant
isic_0035794_3.jpg,malignant
isic_0031494_3.jpg,malignant
isic_4054189_0.jpg,benign
isic_3628451_0.jpg,benign
isic_5549273_0.jpg,benign
isic_3394520_2.jpg,malignant
isic_6931712_0.jpg,benign
isic_1063191_0.jpg,benign
isic_1043157_0.jpg,benign
isic_0025451_1.jpg,malignant
isic_0010898_2.jpg,malignant
isic_0027900_3.jpg,malignant
isic_0025472_4.jpg,malignant
isic_0542742_0.jpg,malignant
isic_6663112_0.jpg,benign
isic_0068895_2.jpg,malignant
isic_6436998_0.jpg,benign
isic_0061595_4.jpg,malignant
isic_0066479_0.jpg,benign
isic_3946319_0.jpg,benign
isic_0062158_4.jpg,malignant
isic_0022093_4.jpg,malignant
isic_0032004_0.jpg,benign
isic_0023374_4.jpg,malignant
isic_3518714_0.jpg,malignant
isic_2864316_0.jpg,benign
isic_4899386_0.jpg,benign
isic_6025542_0.jpg,benign
isic_0023110_1.jpg,malignant
isic_0674746_0.jpg,benign
isic_4353963_0.jpg,benign
isic_0058759_0.jpg,benign
isic_3382231_0.jpg,benign
isic_0023010_3.jpg,malignant
isic_0034628_4.jpg,malignant
isic_0022951_2.jpg,malignant
isic_0022179_0.jpg,benign
isic_0035900_0.jpg,malignant
isic_0032710_0.jpg,benign
isic_7038061_2.jpg,malignant
isic_7653833_1.jpg,malignant
isic_0072445_0.jpg,benign
isic_0033133_0.jpg,benign
isic_0023225_0.jpg,benign
isic_0000078_4.jpg,malignant
isic_0015042_1.jpg,malignant
isic_5134862_0.jpg,benign
isic_3260696_0.jpg,benign
isic_0027407_4.jpg,malignant
